comic_no,Book Title,Vol,Issue,Year,Month,genre,link,our_idx,img_folderpath,_old_comic_no
687,Captain America Comics 011 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,695,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4146
688,Captain America Comics 012 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,696,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4147
689,Captain America Comics 013 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,697,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4148
690,Captain America Comics 014 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,698,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4149
691,Captain America Comics 015 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,699,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4150
692,Captain America Comics 016 (1942) (Digital) (AnPymGold-Empire),,captain_america,,,superhero|action,,700,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4151
693,Captain America Comics 017,,captain_america,,,superhero|action,,701,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4152
694,Captain America Comics 018,,captain_america,,,superhero|action,,702,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4153
695,Captain America Comics 019,,captain_america,,,superhero|action,,703,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4154
696,Captain America Comics 020,,captain_america,,,superhero|action,,704,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4155
697,Captain America Comics 021 (OW-Ontology-tomander),,captain_america,,,superhero|action,,705,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4156
698,Captain America Comics 022,,captain_america,,,superhero|action,,706,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4157
699,Captain America Comics 023,,captain_america,,,superhero|action,,707,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4158
700,Captain America Comics 024,,captain_america,,,superhero|action,,708,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4159
701,Captain America Comics 025,,captain_america,,,superhero|action,,709,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4160
702,Captain America Comics 026 (OW-Ontology),,captain_america,,,superhero|action,,710,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4161
703,Captain America Comics 027,,captain_america,,,superhero|action,,711,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4162
704,Captain America Comics 028,,captain_america,,,superhero|action,,712,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4163
705,Captain America Comics 029,,captain_america,,,superhero|action,,713,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4164
706,Captain America Comics 030,,captain_america,,,superhero|action,,714,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4165
707,Captain America Comics 031,,captain_america,,,superhero|action,,715,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4166
708,Captain America Comics 032,,captain_america,,,superhero|action,,716,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4167
709,Captain America Comics 033,,captain_america,,,superhero|action,,717,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4168
710,Captain America Comics 034,,captain_america,,,superhero|action,,718,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4169
711,Captain America Comics 035,,captain_america,,,superhero|action,,719,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4170
712,Captain America Comics 036,,captain_america,,,superhero|action,,720,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4171
713,Captain America Comics 037,,captain_america,,,superhero|action,,721,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4172
714,Captain America Comics 038,,captain_america,,,superhero|action,,722,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4173
715,Captain America Comics 039,,captain_america,,,superhero|action,,723,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4174
716,Captain America Comics 040,,captain_america,,,superhero|action,,724,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4175
717,Captain America Comics 041,,captain_america,,,superhero|action,,725,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4176
718,Captain America Comics 042,,captain_america,,,superhero|action,,726,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4177
719,Captain America Comics 043,,captain_america,,,superhero|action,,727,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4178
720,Captain America Comics 044,,captain_america,,,superhero|action,,728,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4179
721,Captain America Comics 045,,captain_america,,,superhero|action,,729,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4180
722,Captain America Comics 046 (Darkmark-DCP),,captain_america,,,superhero|action,,730,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4181
723,Captain America Comics 047 (Darkmark-DCP),,captain_america,,,superhero|action,,731,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4182
724,Captain America Comics 048 (Darkmark-DCP),,captain_america,,,superhero|action,,732,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4183
725,Captain America Comics 049 (Darkmark-DCP),,captain_america,,,superhero|action,,733,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4184
726,Captain America Comics 050 (Darkmark-DCP),,captain_america,,,superhero|action,,734,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4185
727,Captain America Comics 051 (Darkmark-DCP),,captain_america,,,superhero|action,,735,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4186
728,Captain America Comics 052,,captain_america,,,superhero|action,,736,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4187
729,Captain America Comics 053 (Darkmark-DCP),,captain_america,,,superhero|action,,737,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4188
730,Captain America Comics 054,,captain_america,,,superhero|action,,738,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4189
731,Captain America Comics 055 (Darkmark-DCP),,captain_america,,,superhero|action,,739,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4190
732,Captain America Comics 056 (DarkMetal-DCP),,captain_america,,,superhero|action,,740,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4191
733,Captain America Comics 057 (Darkmark _ Metaldave-DCP),,captain_america,,,superhero|action,,741,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4192
734,Captain America Comics 058 (Timely Darkmark _ Metaldave-DCP),,captain_america,,,superhero|action,,742,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4193
735,Captain America Comics 059,,captain_america,,,superhero|action,,743,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4194
736,Captain America Comics 060,,captain_america,,,superhero|action,,744,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4195
737,Captain America Comics 061 (Pmack),,captain_america,,,superhero|action,,745,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4196
738,Captain America Comics 062 (Timely.1947) (c2c) (soothsayr-Pmack-Novus),,captain_america,,,superhero|action,,746,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4197
739,Captain America Comics 063 (Timely.1947) (missing.ifc) (chums),,captain_america,,,superhero|action,,747,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4198
740,Captain America Comics 064,,captain_america,,,superhero|action,,748,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4199
741,Captain America Comics 071,,captain_america,,,superhero|action,,755,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4206
742,Captain America Comics 072,,captain_america,,,superhero|action,,756,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_america\page_img,4207
743,Master Comics 001 (1940) (fawcett march1940) (fiche) (rolster),,captain_marvel,,,superhero|adventure,,763,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4214
744,Master Comics 002 (1940) (paper+16fiche) (c2c) (some dmg) (KRF-RH-ML+DM-DCP),,captain_marvel,,,superhero|adventure,,764,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4215
745,Master Comics 004 [Fawcett] (Microfiche) (1940) (Darkmark-DCP) c2c,,captain_marvel,,,superhero|adventure,,765,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4216
746,"Master Comics 007 (paper+fiche ifc,ibc)-c2c (ffly)",,captain_marvel,,,superhero|adventure,,766,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4217
747,Master Comics 008 [Fawcett] (Microfiche) (1940) (Darkmark-DCP) c2c,,captain_marvel,,,superhero|adventure,,767,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4218
748,Master Comics 009 (1940) (paper+18.fiche) (damaged) (c2c) (freddyfly+Darkmark-DCP),,captain_marvel,,,superhero|adventure,,768,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4219
749,Master Comics 010 (1941) (paper+3fiche) (c2c) (ffly_sBook-bhcomics+Darkmark-DCP),,captain_marvel,,,superhero|adventure,,769,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4220
750,Master Comics 011 paper_fiche__bhcomics_Darkmark,,captain_marvel,,,superhero|adventure,,770,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4221
751,Master Comics 012 (1941) (paper) (c2c) (freddyfly),,captain_marvel,,,superhero|adventure,,771,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4222
752,Master Comics 013 [Fawcett] (Microfiche) (1941) (Darkmark-DCP) c2c,,captain_marvel,,,superhero|adventure,,772,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4223
753,Master Comics 014 c2c Fawcett May 1941 Titansfan-Dmiles,,captain_marvel,,,superhero|adventure,,773,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4224
754,Master Comics 015 (1941) (paper) (ctc) (freddyfly),,captain_marvel,,,superhero|adventure,,774,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4225
755,"Master Comics 016 (July, 1941)",,captain_marvel,,,superhero|adventure,,775,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4226
756,Master Comics 018 all_paper__soothsayr_movielover_Novus_,,captain_marvel,,,superhero|adventure,,777,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4228
757,Master Comics 020 paper__soothsayr_movielover_Novus_,,captain_marvel,,,superhero|adventure,,779,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_marvel\page_img,4230
758,Captain Savage 01,,captain_steven_savage,,,war|spy|adventure,,801,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4252
759,Captain Savage 02,,captain_steven_savage,,,war|spy|adventure,,802,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4253
760,Captain Savage 03,,captain_steven_savage,,,war|spy|adventure,,803,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4254
761,Captain Savage 04,,captain_steven_savage,,,war|spy|adventure,,804,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4255
762,Captain Savage 05,,captain_steven_savage,,,war|spy|adventure,,805,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4256
763,Captain Savage 06,,captain_steven_savage,,,war|spy|adventure,,806,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4257
764,Captain Savage 07,,captain_steven_savage,,,war|spy|adventure,,807,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4258
765,Captain Savage 08,,captain_steven_savage,,,war|spy|adventure,,808,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4259
766,Captain Savage 09,,captain_steven_savage,,,war|spy|adventure,,809,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4260
767,Captain Savage 10,,captain_steven_savage,,,war|spy|adventure,,810,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4261
768,Captain Savage 11,,captain_steven_savage,,,war|spy|adventure,,811,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4262
769,Captain Savage 12,,captain_steven_savage,,,war|spy|adventure,,812,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4263
770,Captain Savage 13,,captain_steven_savage,,,war|spy|adventure,,813,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4264
771,Captain Savage 14,,captain_steven_savage,,,war|spy|adventure,,814,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4265
772,Captain Savage 15,,captain_steven_savage,,,war|spy|adventure,,815,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4266
773,Captain Savage 16,,captain_steven_savage,,,war|spy|adventure,,816,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4267
774,Captain Savage 17,,captain_steven_savage,,,war|spy|adventure,,817,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4268
775,Captain Savage 19,,captain_steven_savage,,,war|spy|adventure,,818,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\captain_steven_savage\page_img,4269
776,Conan The Barbarian 001,,conan_the_barbarian,,,adventure|fanatasy,,819,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4270
777,Conan The Barbarian 002,,conan_the_barbarian,,,adventure|fanatasy,,820,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4271
778,Conan The Barbarian 003,,conan_the_barbarian,,,adventure|fanatasy,,821,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4272
779,Conan The Barbarian 004,,conan_the_barbarian,,,adventure|fanatasy,,822,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4273
780,Conan The Barbarian 005,,conan_the_barbarian,,,adventure|fanatasy,,823,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4274
781,Conan The Barbarian 006,,conan_the_barbarian,,,adventure|fanatasy,,824,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4275
782,Conan The Barbarian 007,,conan_the_barbarian,,,adventure|fanatasy,,825,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4276
783,Conan The Barbarian 008,,conan_the_barbarian,,,adventure|fanatasy,,826,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4277
784,Conan The Barbarian 009,,conan_the_barbarian,,,adventure|fanatasy,,827,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4278
785,Conan The Barbarian 010,,conan_the_barbarian,,,adventure|fanatasy,,828,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4279
786,Conan The Barbarian 011,,conan_the_barbarian,,,adventure|fanatasy,,829,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4280
787,Conan The Barbarian 012,,conan_the_barbarian,,,adventure|fanatasy,,830,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\conan_the_barbarian\page_img,4281
